Date;PX_LAST;PX_VOLUME
22.03.2022;7.3055;9714374
21.03.2022;7.1825;8460913
18.03.2022;7.1806;28298814
17.03.2022;7.0764;12247616
16.03.2022;7.1446;20754653
15.03.2022;6.7546;13231947
14.03.2022;6.8739;13220761
11.03.2022;6.6959;14276514
10.03.2022;6.5331;17844396
09.03.2022;6.7338;25366112
08.03.2022;6.2851;24342880
07.03.2022;6.1886;27532792
04.03.2022;6.4688;25140400
03.03.2022;6.908;13562183
02.03.2022;6.9761;20042355
01.03.2022;6.9098;21638151
28.02.2022;7.3415;17998990
25.02.2022;7.421;17930014
24.02.2022;7.1294;25001321
23.02.2022;7.4853;10072789
22.02.2022;7.5781;14230313
21.02.2022;7.6008;17411093
18.02.2022;7.8431;10942719
17.02.2022;7.917;12475228
16.02.2022;8.0003;8494620
15.02.2022;7.9681;14268927
14.02.2022;7.8678;18796544
11.02.2022;8.1517;19421663
10.02.2022;8.1744;33163976
09.02.2022;8.7537;12426336
08.02.2022;8.6061;11006457
07.02.2022;8.4773;9903305
04.02.2022;8.3316;9879426
03.02.2022;8.4054;7729781
02.02.2022;8.3997;9390294
01.02.2022;8.3959;9714238
31.01.2022;8.2918;11331026
28.01.2022;8.1063;9756622
27.01.2022;8.2218;13422565
26.01.2022;8.1158;18572654
25.01.2022;7.7598;24575011
24.01.2022;7.8337;32400044
21.01.2022;8.4054;16003782
20.01.2022;8.6401;9499990
19.01.2022;8.5796;10798887
18.01.2022;8.7121;9718430
17.01.2022;8.8313;11014147
14.01.2022;9.0358;8121726
13.01.2022;9.068;9535425
12.01.2022;8.8427;6025436
11.01.2022;8.8313;13080210
10.01.2022;8.8995;15188460
07.01.2022;8.7878;10442201
06.01.2022;8.7802;8652530
05.01.2022;8.7518;6363076
04.01.2022;8.7045;11852335
03.01.2022;8.6004;11291882
30.12.2021;8.3978;4371494
29.12.2021;8.3884;4802032
28.12.2021;8.5095;4227296
27.12.2021;8.4773;4749485
23.12.2021;8.4641;6666673
22.12.2021;8.3107;5386757
21.12.2021;8.2634;11862726
20.12.2021;7.9832;15960674
17.12.2021;8.2274;20179487
16.12.2021;8.4016;9710401
15.12.2021;8.2274;8138939
14.12.2021;8.2653;7508453
13.12.2021;8.1953;10460557
10.12.2021;8.3448;8363482
09.12.2021;8.4527;9123956
08.12.2021;8.572;8818028
07.12.2021;8.5455;10573032
06.12.2021;8.4754;11831413
03.12.2021;8.3694;10230481
02.12.2021;8.4224;10667002
01.12.2021;8.5114;8789301
30.11.2021;8.4357;22169684
29.11.2021;8.3921;11185564
26.11.2021;8.4054;18701535
25.11.2021;8.7083;5352219
24.11.2021;8.7329;6636725
23.11.2021;8.6666;10654506
22.11.2021;8.5815;11672263
19.11.2021;8.661;17449677
18.11.2021;8.8711;8166426
17.11.2021;9.0301;13243693
16.11.2021;8.784;13028798
15.11.2021;8.8408;7307457
12.11.2021;8.8238;7416908
11.11.2021;8.8105;8119106
10.11.2021;8.8616;9262772
09.11.2021;8.8484;9341730
08.11.2021;8.9677;9117406
05.11.2021;8.8938;11929846
04.11.2021;8.9184;19269392
03.11.2021;9.3709;12677242
02.11.2021;9.5365;7569205
01.11.2021;9.5318;19499315
29.10.2021;9.0226;5608376
28.10.2021;9.0888;8411152
27.10.2021;9.2535;5403485
26.10.2021;9.3482;6618306
25.10.2021;9.244;4987260
22.10.2021;9.1153;4159466
21.10.2021;9.0775;5760493
20.10.2021;9.104;8820837
19.10.2021;9.263;6408858
18.10.2021;9.1589;6193076
15.10.2021;9.2687;10279317
14.10.2021;9.0945;6984321
13.10.2021;8.979;8598330
12.10.2021;9.1342;6209690
11.10.2021;9.1494;6934535
08.10.2021;9.1191;7737263
07.10.2021;9.0131;12144249
06.10.2021;8.6837;8672588
05.10.2021;8.7821;7922326
04.10.2021;8.6572;7602548
01.10.2021;8.6969;8322869
30.09.2021;8.7973;8474988
29.09.2021;8.8484;7127396
28.09.2021;8.82;11006979
27.09.2021;8.9165;11146108
24.09.2021;8.7026;6600424
23.09.2021;8.6231;9002598
22.09.2021;8.4641;10248954
21.09.2021;8.2502;14024417
20.09.2021;8.3164;31648704
17.09.2021;8.996;19998206
16.09.2021;8.9998;7014156
15.09.2021;8.9241;13673558
14.09.2021;9.1437;7435041
13.09.2021;9.2592;7356502
10.09.2021;9.1267;8432938
09.09.2021;9.263;10548680
08.09.2021;9.1437;8819297
07.09.2021;9.2422;5718643
06.09.2021;9.2478;6359308
03.09.2021;9.1683;10571735
02.09.2021;9.2156;5394609
01.09.2021;9.2194;11435904
31.08.2021;9.1948;17600216
30.08.2021;9.2024;5455777
27.08.2021;9.1854;5789662
26.08.2021;9.2251;6966778
25.08.2021;9.3027;13707074
24.08.2021;9.0188;6660791
23.08.2021;8.926;5913851
20.08.2021;8.8465;7923669
19.08.2021;8.873;10313015
18.08.2021;9.0396;7694030
17.08.2021;8.9279;7882587
16.08.2021;8.9203;8124278
13.08.2021;9.0263;5801346
12.08.2021;9.0964;6795623
11.08.2021;9.138;7108711
10.08.2021;9.1759;5785134
09.08.2021;9.1721;6943301
06.08.2021;9.1248;10698245
05.08.2021;8.9487;7532443
04.08.2021;8.8597;7692640
03.08.2021;8.8597;9847537
02.08.2021;8.837;13356366
30.07.2021;8.6193;9525102
29.07.2021;8.6231;18308641
28.07.2021;8.7973;6716884
27.07.2021;8.8692;7316369
26.07.2021;8.9203;8652131
23.07.2021;8.7651;8031998
22.07.2021;8.678;6561272
21.07.2021;8.7329;10814762
20.07.2021;8.5493;12265500
19.07.2021;8.3297;16787208
16.07.2021;8.5247;10244199
15.07.2021;8.5682;10627385
14.07.2021;8.5625;9734880
13.07.2021;8.6307;10247561
12.07.2021;8.7518;9752660
09.07.2021;8.6988;10254740
08.07.2021;8.6269;13689890
07.07.2021;8.8579;10906924
06.07.2021;8.9544;9496769
05.07.2021;9.2043;6434254
02.07.2021;9.0869;8264002
01.07.2021;9.2497;6949961
30.06.2021;9.174;7884325
29.06.2021;9.2062;9721288
28.06.2021;9.1759;10220913
25.06.2021;9.3217;14677573
24.06.2021;9.1513;13292378
23.06.2021;8.9014;8123657
22.06.2021;8.873;8300338
21.06.2021;8.9014;10569831
18.06.2021;8.9052;45690135
17.06.2021;9.0964;13287167
16.06.2021;9.068;8956253
15.06.2021;9.121;7065727
14.06.2021;9.0623;6252913
11.06.2021;9.0888;8880269
10.06.2021;9.0812;8211886
09.06.2021;9.1475;7882177
08.06.2021;9.2346;12171717
07.06.2021;9.3898;7332388
04.06.2021;9.4353;7748022
03.06.2021;9.4703;8007294
02.06.2021;9.3917;5951177
01.06.2021;9.3993;10094189
31.05.2021;9.2762;6161959
28.05.2021;9.3273;11741357
27.05.2021;9.2422;17967717
26.05.2021;9.0869;9665614
25.05.2021;9.1324;12415230
21.05.2021;9.0547;12231331
20.05.2021;9.0055;13862393
19.05.2021;8.7992;11508555
18.05.2021;8.8692;7688258
17.05.2021;8.8825;11129344
14.05.2021;8.8105;12884963
12.05.2021;8.7329;11239694
11.05.2021;8.5777;14787284
10.05.2021;8.6894;16155500
07.05.2021;8.7594;18927527
06.05.2021;8.8048;17126259
05.05.2021;8.8862;15172624
04.05.2021;8.8105;14834985
03.05.2021;9.1096;10113630
30.04.2021;9.0358;12728560
29.04.2021;9.138;18110520
28.04.2021;9.2138;18245767
27.04.2021;9.0699;26279067
26.04.2021;8.8881;22213949
23.04.2021;8.8881;28811369
22.04.2021;8.6932;53037301
21.04.2021;8.8806;19222807
20.04.2021;8.926;18833484
19.04.2021;9.2384;10289669
16.04.2021;9.3709;10982804
15.04.2021;9.2781;13342719
14.04.2021;9.3008;18566575
13.04.2021;9.2895;16350672
12.04.2021;9.3046;18025902
