Date;PX_LAST;PX_VOLUME
20.09.2023;154.87569;656698453
19.09.2023;152.32046;389526247
18.09.2023;150.52881;423533029
15.09.2023;152.77301;1256633009
14.09.2023;152.55911;605609699
13.09.2023;150.27058;384083534
12.09.2023;149.04777;516687747
11.09.2023;148.32884;487579478
08.09.2023;146.48393;365646532
07.09.2023;146.20945;346548837
06.09.2023;147.45569;447627255
05.09.2023;149.27991;341695929
04.09.2023;149.99224;269344198
01.09.2023;150.2412;352678742
31.08.2023;150.67576;745117000
30.08.2023;152.7138;332460299
29.08.2023;152.01335;368215093
28.08.2023;150.63472;175000024
25.08.2023;148.86611;273858816
24.08.2023;149.0622;353440738
23.08.2023;148.59849;368372930
22.08.2023;149.14619;322846800
21.08.2023;149.39582;348119747
18.08.2023;149.33975;377494300
17.08.2023;150.1463;354575651
16.08.2023;150.27394;337037335
15.08.2023;151.52979;233200519
14.08.2023;153.31294;297962051
11.08.2023;153.59362;349004111
10.08.2023;155.11421;419844434
09.08.2023;153.61179;506171225
08.08.2023;151.47531;881991815
07.08.2023;156.10709;334372069
04.08.2023;155.24846;399995193
03.08.2023;153.63829;578482373
02.08.2023;152.88923;565895563
01.08.2023;156.09311;452982780
31.07.2023;156.96719;462350012
28.07.2023;156.74349;576450646
27.07.2023;155.83433;647669736
26.07.2023;155.52676;597171307
25.07.2023;155.75681;306422469
24.07.2023;155.97161;299350865
21.07.2023;155.71786;401113010
20.07.2023;155.80869;424469935
19.07.2023;154.29588;490045251
18.07.2023;154.4793;355820832
17.07.2023;153.37037;291797870
14.07.2023;152.78019;376198503
13.07.2023;152.82601;418425266
12.07.2023;152.18127;516558002
11.07.2023;149.76139;337306035
10.07.2023;149.16565;313697290
07.07.2023;149.3915;344796203
06.07.2023;148.24514;520968149
05.07.2023;151.82705;454954190
04.07.2023;152.71529;268375204
03.07.2023;153.93423;402304361
30.06.2023;151.96598;682439973
29.06.2023;150.22123;464793677
28.06.2023;148.32009;574545433
27.06.2023;147.84739;469705465
26.06.2023;146.05623;509749748
23.06.2023;145.62419;521190120
22.06.2023;148.40495;518990611
21.06.2023;151.08085;522188466
20.06.2023;150.56473;413767735
19.06.2023;150.77161;350271523
16.06.2023;150.5599;1283895262
15.06.2023;149.054;464207312
14.06.2023;149.97308;510557086
13.06.2023;148.72722;398982826
12.06.2023;148.21379;376394484
09.06.2023;147.42569;319627260
08.06.2023;148.0376;372867678
07.06.2023;147.98327;403831563
06.06.2023;146.60903;417437948
05.06.2023;145.20434;381429371
02.06.2023;146.84239;411532877
01.06.2023;143.84872;473731715
31.05.2023;141.04142;1347410337
30.05.2023;143.19729;454244923
29.05.2023;144.80677;142799608
26.05.2023;145.78883;449023858
25.05.2023;145.05359;557841571
24.05.2023;145.02762;638719082
23.05.2023;148.26009;368453958
22.05.2023;147.42969;432281411
19.05.2023;147.54213;502458789
18.05.2023;147.52683;404311631
17.05.2023;146.00287;412522492
16.05.2023;145.53319;396629410
15.05.2023;146.24768;337393348
12.05.2023;145.55922;410203991
11.05.2023;144.70378;505258487
10.05.2023;145.04041;454593549
09.05.2023;145.76326;473071785
08.05.2023;146.56013;195673430
05.05.2023;145.93876;592410683
04.05.2023;140.89289;573106702
03.05.2023;143.5738;788457902
02.05.2023;144.61075;652001790
01.05.2023;146.82028;635440
28.04.2023;146.91604;782668930
27.04.2023;149.19638;520572864
26.04.2023;147.35717;579438066
25.04.2023;146.76558;520174747
24.04.2023;150.24184;373452478
21.04.2023;150.02319;572781094
20.04.2023;150.9544;496556377
19.04.2023;152.57313;598201075
18.04.2023;151.37994;677204846
17.04.2023;149.09508;595281624
14.04.2023;151.48553;708926048
13.04.2023;146.73473;524203008
12.04.2023;146.99807;595920778
11.04.2023;146.66599;757315523
06.04.2023;146.64401;451912176
05.04.2023;144.13047;510686210
04.04.2023;145.37295;643451213
03.04.2023;145.94779;556678054
31.03.2023;144.92909;676496992
30.03.2023;145.98313;546220537
29.03.2023;143.83198;599476958
28.03.2023;141.11888;806956411
27.03.2023;139.19505;801171407
24.03.2023;137.30693;1218339580
23.03.2023;143.42722;686813517
22.03.2023;147.62378;789994201
21.03.2023;147.22119;875789951
20.03.2023;142.08782;1315435091
17.03.2023;139.66873;1623733832
16.03.2023;142.8475;1153210084
15.03.2023;140.68008;1334669080
14.03.2023;150.87362;959298517
13.03.2023;146.83259;1396463850
10.03.2023;156.26448;990874042
09.03.2023;164.09449;428640845
08.03.2023;166.49887;425917961
07.03.2023;165.88593;494280494
06.03.2023;168.03594;387794334
03.03.2023;167.24993;406950005
02.03.2023;165.44548;549837645
01.03.2023;167.4615;516661322
28.02.2023;168.79824;958218818
27.02.2023;166.30691;418140527
24.02.2023;163.47247;559013323
23.02.2023;163.79098;493922278
22.02.2023;162.21856;644027129
21.02.2023;164.86396;534375304
20.02.2023;163.32029;431085896
17.02.2023;164.06178;708507160
16.02.2023;164.63208;580120592
15.02.2023;161.08879;617691116
14.02.2023;162.43571;451152797
13.02.2023;161.44041;381385151
10.02.2023;160.51602;491018206
09.02.2023;163.06681;531277566
08.02.2023;160.34181;526699094
07.02.2023;159.57504;518904939
06.02.2023;158.45321;495655109
03.02.2023;160.35625;752464090
02.02.2023;159.62532;821742911
01.02.2023;161.25412;691922974
31.01.2023;159.62779;686110275
30.01.2023;159.56543;427989561
27.01.2023;159.42922;486642346
26.01.2023;158.60883;704811113
25.01.2023;156.25115;552961206
24.01.2023;156.59842;393354150
23.01.2023;155.54908;378021094
20.01.2023;154.21519;486987302
19.01.2023;151.38264;538887095
18.01.2023;153.13633;435983498
17.01.2023;153.41646;471673543
16.01.2023;154.73268;351103174
13.01.2023;154.95647;549608296
12.01.2023;154.36718;506068468
11.01.2023;151.63779;453556426
10.01.2023;150.14153;354509063
